datetime,service_date,route_id,route_name,trip_id,direction_id,direction_name,stop_id,stop_name,stop_sequence,vehicle_id,scheduled_arrival,actual_arrival,delay_min,headway_min,passengers_waiting,passengers_boarded,passengers_alighted,passengers_onboard,capacity,occupancy_rate,crowding_level,dwell_time_sec,door_open_count,wheelchair_boardings,bike_boardings,lat,lon,weather_conditions,weather_hour,peak,trip_start_time,trip_end_time,trip_vehicle_id,vehicle_model,vehicle_capacity,vehicle_wheelchair_capacity,vehicle_bike_rack,stop_zone,route_long_name,route_length_km,route_color,weather_temp_c,weather_precip_mm,weather_hourly_conditions
2025-10-20 16:09:54,2025-10-20,B,Route B - University Express,B-1-20251020-06,1,Inbound,B08,B-Stop 8,3,B04,2025-10-20 16:09:56,2025-10-20 16:09:54,-0.03,120,3,1,2,0,36,0.0,Low,22,1,0,0,42.464322,-76.459372,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,B04,Proterra ZX5,36,3,True,Suburban,Route B - University Express,18.7,#ff7f0e,12.7,0.0,Clear
2025-10-20 16:10:15,2025-10-20,C,Route C - Airport Connector,C-0-20251020-06,0,Outbound,C03,C-Stop 3,3,C03,2025-10-20 16:09:53,2025-10-20 16:10:15,0.36,120,4,2,2,0,50,0.0,Low,17,1,0,0,42.463766,-76.453982,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,C03,Proterra ZX5,50,2,True,Urban,Route C - Airport Connector,25.4,#2ca02c,12.7,0.0,Clear
2025-10-20 16:10:47,2025-10-20,A,Route A - Downtown Loop,A-0-20251020-06,0,Outbound,A03,A-Stop 3,3,A01,2025-10-20 16:10:08,2025-10-20 16:10:47,0.65,120,0,0,1,0,36,0.0,Low,28,1,0,0,42.443777,-76.494431,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,A01,Proterra ZX5,36,2,True,Urban,Route A - Downtown Loop,12.3,#1f77b4,12.7,0.0,Clear
2025-10-20 16:11:37,2025-10-20,B,Route B - University Express,B-0-20251020-06,0,Outbound,B03,B-Stop 3,3,B01,2025-10-20 16:11:11,2025-10-20 16:11:37,0.44,120,0,0,3,0,45,0.0,Low,21,1,0,0,42.45381,-76.473964,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,B01,New Flyer Xcelsior,45,2,True,Urban,Route B - University Express,18.7,#ff7f0e,12.7,0.0,Clear
2025-10-20 16:14:21,2025-10-20,C,Route C - Airport Connector,C-1-20251020-06,1,Inbound,C07,C-Stop 7,4,C03,2025-10-20 16:13:07,2025-10-20 16:14:21,1.23,120,2,2,1,1,50,0.02,Low,22,1,0,0,42.471683,-76.441751,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,C03,Proterra ZX5,50,2,True,Suburban,Route C - Airport Connector,25.4,#2ca02c,12.7,0.0,Clear
2025-10-20 16:14:43,2025-10-20,A,Route A - Downtown Loop,A-0-20251020-06,0,Outbound,A04,A-Stop 4,4,A01,2025-10-20 16:14:29,2025-10-20 16:14:43,0.23,120,3,0,2,0,36,0.0,Low,15,1,0,0,42.446461,-76.491012,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,A01,Proterra ZX5,36,2,True,Urban,Route A - Downtown Loop,12.3,#1f77b4,12.7,0.0,Clear
2025-10-20 16:14:58,2025-10-20,C,Route C - Airport Connector,C-0-20251020-06,0,Outbound,C04,C-Stop 4,4,C03,2025-10-20 16:14:47,2025-10-20 16:14:58,0.17,120,0,0,2,0,50,0.0,Low,24,1,0,0,42.466087,-76.45075,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,C03,Proterra ZX5,50,2,True,Urban,Route C - Airport Connector,25.4,#2ca02c,12.7,0.0,Clear
2025-10-20 16:15:33,2025-10-20,B,Route B - University Express,B-1-20251020-06,1,Inbound,B07,B-Stop 7,4,B04,2025-10-20 16:15:23,2025-10-20 16:15:33,0.17,120,0,0,1,0,36,0.0,Low,21,1,0,0,42.461877,-76.462042,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,B04,Proterra ZX5,36,3,True,Suburban,Route B - University Express,18.7,#ff7f0e,12.7,0.0,Clear
2025-10-20 16:16:12,2025-10-20,A,Route A - Downtown Loop,A-1-20251020-06,1,Inbound,A07,A-Stop 7,4,A01,2025-10-20 16:15:27,2025-10-20 16:16:12,0.75,120,3,1,2,0,36,0.0,Low,27,1,0,0,42.452252,-76.482447,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,A01,Proterra ZX5,36,2,True,Suburban,Route A - Downtown Loop,12.3,#1f77b4,12.7,0.0,Clear
2025-10-20 16:16:27,2025-10-20,B,Route B - University Express,B-0-20251020-06,0,Outbound,B04,B-Stop 4,4,B01,2025-10-20 16:15:52,2025-10-20 16:16:27,0.59,120,2,2,1,1,45,0.02,Low,22,1,0,0,42.455799,-76.470962,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,B01,New Flyer Xcelsior,45,2,True,Urban,Route B - University Express,18.7,#ff7f0e,12.7,0.0,Clear
2025-10-20 16:18:09,2025-10-20,C,Route C - Airport Connector,C-1-20251020-06,1,Inbound,C06,C-Stop 6,5,C03,2025-10-20 16:17:30,2025-10-20 16:18:09,0.65,120,2,0,1,0,50,0.0,Low,32,1,0,0,42.46999,-76.445044,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,C03,Proterra ZX5,50,2,True,Urban,Route C - Airport Connector,25.4,#2ca02c,12.7,0.0,Clear
2025-10-20 16:19:27,2025-10-20,A,Route A - Downtown Loop,A-0-20251020-06,0,Outbound,A05,A-Stop 5,5,A01,2025-10-20 16:19:14,2025-10-20 16:19:27,0.23,120,1,1,3,0,36,0.0,Low,21,1,0,0,42.448026,-76.488063,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,A01,Proterra ZX5,36,2,True,Urban,Route A - Downtown Loop,12.3,#1f77b4,12.7,0.0,Clear
2025-10-20 16:19:36,2025-10-20,C,Route C - Airport Connector,C-0-20251020-06,0,Outbound,C05,C-Stop 5,5,C03,2025-10-20 16:20:01,2025-10-20 16:19:36,-0.41,120,2,1,2,0,50,0.0,Low,22,1,0,0,42.468077,-76.448364,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,C03,Proterra ZX5,50,2,True,Urban,Route C - Airport Connector,25.4,#2ca02c,12.7,0.0,Clear
2025-10-20 16:20:45,2025-10-20,A,Route A - Downtown Loop,A-1-20251020-06,1,Inbound,A06,A-Stop 6,5,A01,2025-10-20 16:20:52,2025-10-20 16:20:45,-0.12,120,5,2,4,0,36,0.0,Low,20,1,0,0,42.450208,-76.4851,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,A01,Proterra ZX5,36,2,True,Urban,Route A - Downtown Loop,12.3,#1f77b4,12.7,0.0,Clear
2025-10-20 16:21:31,2025-10-20,B,Route B - University Express,B-0-20251020-06,0,Outbound,B05,B-Stop 5,5,B01,2025-10-20 16:21:33,2025-10-20 16:21:31,-0.04,120,3,3,0,4,45,0.09,Low,15,1,0,0,42.457515,-76.467835,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,B01,New Flyer Xcelsior,45,2,True,Urban,Route B - University Express,18.7,#ff7f0e,12.7,0.0,Clear
2025-10-20 16:21:36,2025-10-20,B,Route B - University Express,B-1-20251020-06,1,Inbound,B06,B-Stop 6,5,B04,2025-10-20 16:19:31,2025-10-20 16:21:36,2.08,120,5,2,1,1,36,0.03,Low,26,1,0,0,42.459924,-76.464315,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,B04,Proterra ZX5,36,3,True,Urban,Route B - University Express,18.7,#ff7f0e,12.7,0.0,Clear
2025-10-20 16:22:52,2025-10-20,C,Route C - Airport Connector,C-1-20251020-06,1,Inbound,C05,C-Stop 5,6,C03,2025-10-20 16:22:13,2025-10-20 16:22:52,0.65,120,4,4,1,3,50,0.06,Low,29,1,0,0,42.468123,-76.44827,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,C03,Proterra ZX5,50,2,True,Urban,Route C - Airport Connector,25.4,#2ca02c,12.7,0.0,Clear
2025-10-20 16:24:04,2025-10-20,C,Route C - Airport Connector,C-0-20251020-06,0,Outbound,C06,C-Stop 6,6,C03,2025-10-20 16:24:50,2025-10-20 16:24:04,-0.76,120,6,4,0,4,50,0.08,Low,29,1,0,0,42.469997,-76.445063,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,C03,Proterra ZX5,50,2,True,Urban,Route C - Airport Connector,25.4,#2ca02c,12.7,0.0,Clear
2025-10-20 16:25:00,2025-10-20,B,Route B - University Express,B-1-20251020-06,1,Inbound,B05,B-Stop 5,6,B04,2025-10-20 16:24:45,2025-10-20 16:25:00,0.25,120,2,1,1,1,36,0.03,Low,31,1,0,0,42.457939,-76.468676,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,B04,Proterra ZX5,36,3,True,Urban,Route B - University Express,18.7,#ff7f0e,12.7,0.0,Clear
2025-10-20 16:25:30,2025-10-20,A,Route A - Downtown Loop,A-0-20251020-06,0,Outbound,A06,A-Stop 6,6,A01,2025-10-20 16:24:26,2025-10-20 16:25:30,1.06,120,0,0,2,0,36,0.0,Low,23,1,0,0,42.449935,-76.485261,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,A01,Proterra ZX5,36,2,True,Urban,Route A - Downtown Loop,12.3,#1f77b4,12.7,0.0,Clear
2025-10-20 16:25:31,2025-10-20,A,Route A - Downtown Loop,A-1-20251020-06,1,Inbound,A05,A-Stop 5,6,A01,2025-10-20 16:25:37,2025-10-20 16:25:31,-0.09,120,2,2,2,0,36,0.0,Low,21,1,0,0,42.447854,-76.487409,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,A01,Proterra ZX5,36,2,True,Urban,Route A - Downtown Loop,12.3,#1f77b4,12.7,0.0,Clear
2025-10-20 16:27:34,2025-10-20,C,Route C - Airport Connector,C-1-20251020-06,1,Inbound,C04,C-Stop 4,7,C03,2025-10-20 16:26:55,2025-10-20 16:27:34,0.65,120,2,1,2,2,50,0.04,Low,26,1,0,0,42.465839,-76.45064,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,C03,Proterra ZX5,50,2,True,Urban,Route C - Airport Connector,25.4,#2ca02c,12.7,0.0,Clear
2025-10-20 16:28:04,2025-10-20,B,Route B - University Express,B-0-20251020-06,0,Outbound,B06,B-Stop 6,6,B01,2025-10-20 16:26:20,2025-10-20 16:28:04,1.73,120,1,1,3,2,45,0.04,Low,37,1,0,0,42.460232,-76.464203,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,B01,New Flyer Xcelsior,45,2,True,Urban,Route B - University Express,18.7,#ff7f0e,12.7,0.0,Clear
2025-10-20 16:29:35,2025-10-20,A,Route A - Downtown Loop,A-0-20251020-06,0,Outbound,A07,A-Stop 7,7,A01,2025-10-20 16:29:28,2025-10-20 16:29:35,0.11,120,5,2,2,0,36,0.0,Low,22,1,0,0,42.451975,-76.48266,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,A01,Proterra ZX5,36,2,True,Suburban,Route A - Downtown Loop,12.3,#1f77b4,12.7,0.0,Clear
2025-10-20 16:30:01,2025-10-20,C,Route C - Airport Connector,C-0-20251020-06,0,Outbound,C07,C-Stop 7,7,C03,2025-10-20 16:29:57,2025-10-20 16:30:01,0.06,120,1,0,1,3,50,0.06,Low,20,1,0,1,42.471783,-76.44196,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,C03,Proterra ZX5,50,2,True,Suburban,Route C - Airport Connector,25.4,#2ca02c,12.7,0.0,Clear
2025-10-20 16:30:20,2025-10-20,B,Route B - University Express,B-1-20251020-06,1,Inbound,B04,B-Stop 4,7,B04,2025-10-20 16:30:01,2025-10-20 16:30:20,0.32,120,2,1,3,0,36,0.0,Low,30,1,0,0,42.4555,-76.470806,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,B04,Proterra ZX5,36,3,True,Urban,Route B - University Express,18.7,#ff7f0e,12.7,0.0,Clear
2025-10-20 16:31:46,2025-10-20,A,Route A - Downtown Loop,A-1-20251020-06,1,Inbound,A04,A-Stop 4,7,A01,2025-10-20 16:31:18,2025-10-20 16:31:46,0.46,120,3,2,2,0,36,0.0,Low,18,1,0,0,42.446422,-76.491103,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,A01,Proterra ZX5,36,2,True,Urban,Route A - Downtown Loop,12.3,#1f77b4,12.7,0.0,Clear
2025-10-20 16:32:18,2025-10-20,B,Route B - University Express,B-0-20251020-06,0,Outbound,B07,B-Stop 7,7,B01,2025-10-20 16:31:44,2025-10-20 16:32:18,0.56,120,4,1,1,2,45,0.04,Low,24,1,0,0,42.461962,-76.462408,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,B01,New Flyer Xcelsior,45,2,True,Suburban,Route B - University Express,18.7,#ff7f0e,12.7,0.0,Clear
2025-10-20 16:33:21,2025-10-20,C,Route C - Airport Connector,C-1-20251020-06,1,Inbound,C03,C-Stop 3,8,C03,2025-10-20 16:32:33,2025-10-20 16:33:21,0.79,120,4,1,1,2,50,0.04,Low,30,1,0,0,42.463732,-76.453921,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,C03,Proterra ZX5,50,2,True,Urban,Route C - Airport Connector,25.4,#2ca02c,12.7,0.0,Clear
2025-10-20 16:34:00,2025-10-20,B,Route B - University Express,B-1-20251020-06,1,Inbound,B03,B-Stop 3,8,B04,2025-10-20 16:34:37,2025-10-20 16:34:00,-0.63,120,1,1,2,0,36,0.0,Low,28,1,0,0,42.453982,-76.473863,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,B04,Proterra ZX5,36,3,True,Urban,Route B - University Express,18.7,#ff7f0e,12.7,0.0,Clear
2025-10-20 16:34:35,2025-10-20,A,Route A - Downtown Loop,A-0-20251020-06,0,Outbound,A08,A-Stop 8,8,A01,2025-10-20 16:34:38,2025-10-20 16:34:35,-0.05,120,3,3,2,1,36,0.03,Low,23,1,0,0,42.453723,-76.47925,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,A01,Proterra ZX5,36,2,True,Suburban,Route A - Downtown Loop,12.3,#1f77b4,12.7,0.0,Clear
2025-10-20 16:36:19,2025-10-20,C,Route C - Airport Connector,C-0-20251020-06,0,Outbound,C08,C-Stop 8,8,C03,2025-10-20 16:35:14,2025-10-20 16:36:19,1.09,120,1,1,2,2,50,0.04,Low,27,1,0,0,42.474324,-76.438572,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,C03,Proterra ZX5,50,2,True,Suburban,Route C - Airport Connector,25.4,#2ca02c,12.7,0.0,Clear
2025-10-20 16:37:03,2025-10-20,A,Route A - Downtown Loop,A-1-20251020-06,1,Inbound,A03,A-Stop 3,8,A01,2025-10-20 16:36:28,2025-10-20 16:37:03,0.59,120,2,2,0,2,36,0.06,Low,16,1,0,0,42.443975,-76.493861,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,A01,Proterra ZX5,36,2,True,Urban,Route A - Downtown Loop,12.3,#1f77b4,12.7,0.0,Clear
2025-10-20 16:37:22,2025-10-20,C,Route C - Airport Connector,C-1-20251020-06,1,Inbound,C02,C-Stop 2,9,C03,2025-10-20 16:37:19,2025-10-20 16:37:22,0.06,120,0,0,2,0,50,0.0,Low,22,1,0,0,42.462093,-76.457128,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,C03,Proterra ZX5,50,2,True,Urban,Route C - Airport Connector,25.4,#2ca02c,12.7,0.0,Clear
2025-10-20 16:37:48,2025-10-20,B,Route B - University Express,B-0-20251020-06,0,Outbound,B08,B-Stop 8,8,B01,2025-10-20 16:37:01,2025-10-20 16:37:48,0.77,120,3,3,0,5,45,0.11,Low,23,1,0,0,42.464103,-76.45974,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,B01,New Flyer Xcelsior,45,2,True,Suburban,Route B - University Express,18.7,#ff7f0e,12.7,0.0,Clear
2025-10-20 16:38:25,2025-10-20,A,Route A - Downtown Loop,A-0-20251020-06,0,Outbound,A09,A-Stop 9,9,A01,2025-10-20 16:38:49,2025-10-20 16:38:25,-0.4,120,0,0,2,0,36,0.0,Low,35,1,0,0,42.455762,-76.47595,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,A01,Proterra ZX5,36,2,True,Suburban,Route A - Downtown Loop,12.3,#1f77b4,12.7,0.0,Clear
2025-10-20 16:39:49,2025-10-20,B,Route B - University Express,B-1-20251020-06,1,Inbound,B02,B-Stop 2,9,B04,2025-10-20 16:39:22,2025-10-20 16:39:49,0.46,120,4,3,3,0,36,0.0,Low,29,1,0,0,42.452091,-76.477213,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,B04,Proterra ZX5,36,3,True,Urban,Route B - University Express,18.7,#ff7f0e,12.7,0.0,Clear
2025-10-20 16:39:53,2025-10-20,C,Route C - Airport Connector,C-0-20251020-06,0,Outbound,C09,C-Stop 9,9,C03,2025-10-20 16:40:25,2025-10-20 16:39:53,-0.54,120,4,3,1,4,50,0.08,Low,25,1,0,0,42.475885,-76.436135,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,C03,Proterra ZX5,50,2,True,Suburban,Route C - Airport Connector,25.4,#2ca02c,12.7,0.0,Clear
2025-10-20 16:41:57,2025-10-20,C,Route C - Airport Connector,C-1-20251020-06,1,Inbound,C01,C-Stop 1,10,C03,2025-10-20 16:42:26,2025-10-20 16:41:57,-0.49,120,3,0,1,0,50,0.0,Low,15,1,0,0,42.460463,-76.459793,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,C03,Proterra ZX5,50,2,True,Urban,Route C - Airport Connector,25.4,#2ca02c,12.7,0.0,Clear
2025-10-20 16:42:04,2025-10-20,A,Route A - Downtown Loop,A-1-20251020-06,1,Inbound,A02,A-Stop 2,9,A01,2025-10-20 16:42:08,2025-10-20 16:42:04,-0.08,120,5,1,1,2,36,0.06,Low,30,1,0,0,42.442325,-76.496858,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,A01,Proterra ZX5,36,2,True,Urban,Route A - Downtown Loop,12.3,#1f77b4,12.7,0.0,Clear
2025-10-20 16:42:07,2025-10-20,B,Route B - University Express,B-0-20251020-06,0,Outbound,B09,B-Stop 9,9,B01,2025-10-20 16:41:59,2025-10-20 16:42:07,0.13,120,6,2,0,7,45,0.16,Low,36,1,0,0,42.466307,-76.456471,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,B01,New Flyer Xcelsior,45,2,True,Suburban,Route B - University Express,18.7,#ff7f0e,12.7,0.0,Clear
2025-10-20 16:43:09,2025-10-20,A,Route A - Downtown Loop,A-0-20251020-06,0,Outbound,A10,A-Stop 10,10,A01,2025-10-20 16:44:09,2025-10-20 16:43:09,-1.0,120,3,3,0,3,36,0.08,Low,31,1,0,0,42.457795,-76.473507,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,A01,Proterra ZX5,36,2,True,Suburban,Route A - Downtown Loop,12.3,#1f77b4,12.7,0.0,Clear
2025-10-20 16:44:01,2025-10-20,B,Route B - University Express,B-1-20251020-06,1,Inbound,B01,B-Stop 1,10,B04,2025-10-20 16:44:21,2025-10-20 16:44:01,-0.33,120,2,0,1,0,36,0.0,Low,24,1,0,0,42.450281,-76.480129,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,B04,Proterra ZX5,36,3,True,Urban,Route B - University Express,18.7,#ff7f0e,12.7,0.0,Clear
2025-10-20 16:46:31,2025-10-20,B,Route B - University Express,B-0-20251020-06,0,Outbound,B10,B-Stop 10,10,B01,2025-10-20 16:46:54,2025-10-20 16:46:31,-0.38,120,2,2,3,6,45,0.13,Low,34,1,0,0,42.467504,-76.453165,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,B01,New Flyer Xcelsior,45,2,True,Suburban,Route B - University Express,18.7,#ff7f0e,12.7,0.0,Clear
2025-10-20 16:47:28,2025-10-20,C,Route C - Airport Connector,C-0-20251020-06,0,Outbound,C10,C-Stop 10,10,C03,2025-10-20 16:45:51,2025-10-20 16:47:28,1.62,120,1,0,2,2,50,0.04,Low,29,1,0,0,42.478053,-76.432417,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,C03,Proterra ZX5,50,2,True,Suburban,Route C - Airport Connector,25.4,#2ca02c,12.7,0.0,Clear
2025-10-20 16:48:45,2025-10-20,A,Route A - Downtown Loop,A-1-20251020-06,1,Inbound,A01,A-Stop 1,10,A01,2025-10-20 16:47:44,2025-10-20 16:48:45,1.03,120,1,1,2,1,36,0.03,Low,26,1,0,0,42.440039,-76.500176,Clear,2025-10-20 16:00:00,Peak,16:00:00,17:00:00,A01,Proterra ZX5,36,2,True,Urban,Route A - Downtown Loop,12.3,#1f77b4,12.7,0.0,Clear
2025-10-21 05:59:03,2025-10-21,A,Route A - Downtown Loop,A-0-20251021-01,0,Outbound,A01,A-Stop 1,1,A02,2025-10-21 06:00:00,2025-10-21 05:59:03,-0.94,120,1,1,1,0,40,0.0,Low,28,1,0,1,42.439882,-76.499944,Clear,2025-10-21 05:00:00,Peak,06:00:00,07:00:00,A02,Proterra ZX5,40,2,True,Urban,Route A - Downtown Loop,12.3,#1f77b4,7.6,0.0,Clear
2025-10-21 05:59:11,2025-10-21,C,Route C - Airport Connector,C-0-20251021-01,0,Outbound,C01,C-Stop 1,1,C03,2025-10-21 06:00:00,2025-10-21 05:59:11,-0.81,120,0,0,0,0,50,0.0,Low,15,0,0,0,42.460018,-76.460154,Clear,2025-10-21 05:00:00,Peak,06:00:00,07:00:00,C03,Proterra ZX5,50,2,True,Urban,Route C - Airport Connector,25.4,#2ca02c,7.6,0.0,Clear
2025-10-21 05:59:27,2025-10-21,C,Route C - Airport Connector,C-1-20251021-01,1,Inbound,C10,C-Stop 10,1,C04,2025-10-21 06:00:00,2025-10-21 05:59:27,-0.55,120,0,0,0,0,40,0.0,Low,15,0,0,0,42.478247,-76.432193,Clear,2025-10-21 05:00:00,Peak,06:00:00,07:00:00,C04,Gillig Low Floor,40,2,True,Suburban,Route C - Airport Connector,25.4,#2ca02c,7.6,0.0,Clear
2025-10-21 05:59:46,2025-10-21,A,Route A - Downtown Loop,A-1-20251021-01,1,Inbound,A10,A-Stop 10,1,A04,2025-10-21 06:00:00,2025-10-21 05:59:46,-0.23,120,0,0,0,0,36,0.0,Low,16,0,0,0,42.458005,-76.473484,Clear,2025-10-21 05:00:00,Peak,06:00:00,07:00:00,A04,Proterra ZX5,36,2,True,Suburban,Route A - Downtown Loop,12.3,#1f77b4,7.6,0.0,Clear
2025-10-21 06:00:01,2025-10-21,B,Route B - University Express,B-0-20251021-01,0,Outbound,B01,B-Stop 1,1,B04,2025-10-21 06:00:00,2025-10-21 06:00:01,0.03,120,0,0,0,0,36,0.0,Low,23,0,0,0,42.450554,-76.480184,Clear,2025-10-21 06:00:00,Peak,06:00:00,07:00:00,B04,Proterra ZX5,36,3,True,Urban,Route B - University Express,18.7,#ff7f0e,11.5,0.0,Clear
2025-10-21 06:00:57,2025-10-21,B,Route B - University Express,B-1-20251021-01,1,Inbound,B10,B-Stop 10,1,B03,2025-10-21 06:00:00,2025-10-21 06:00:57,0.95,120,4,0,0,0,42,0.0,Low,15,0,0,0,42.467433,-76.45292,Clear,2025-10-21 06:00:00,Peak,06:00:00,07:00:00,B03,Proterra ZX5,42,2,True,Suburban,Route B - University Express,18.7,#ff7f0e,11.5,0.0,Clear
2025-10-21 06:03:56,2025-10-21,A,Route A - Downtown Loop,A-1-20251021-01,1,Inbound,A09,A-Stop 9,2,A04,2025-10-21 06:03:57,2025-10-21 06:03:56,-0.02,120,2,0,1,0,36,0.0,Low,34,1,0,1,42.455829,-76.476091,Clear,2025-10-21 06:00:00,Peak,06:00:00,07:00:00,A04,Proterra ZX5,36,2,True,Suburban,Route A - Downtown Loop,12.3,#1f77b4,11.5,0.0,Clear
2025-10-21 06:03:56,2025-10-21,B,Route B - University Express,B-1-20251021-01,1,Inbound,B09,B-Stop 9,2,B03,2025-10-21 06:04:48,2025-10-21 06:03:56,-0.87,120,0,0,1,0,42,0.0,Low,21,1,0,0,42.466202,-76.456353,Clear,2025-10-21 06:00:00,Peak,06:00:00,07:00:00,B03,Proterra ZX5,42,2,True,Suburban,Route B - University Express,18.7,#ff7f0e,11.5,0.0,Clear
2025-10-21 06:04:39,2025-10-21,C,Route C - Airport Connector,C-1-20251021-01,1,Inbound,C09,C-Stop 9,2,C04,2025-10-21 06:04:06,2025-10-21 06:04:39,0.57,120,1,1,1,0,40,0.0,Low,19,1,0,0,42.476085,-76.435924,Clear,2025-10-21 06:00:00,Peak,06:00:00,07:00:00,C04,Gillig Low Floor,40,2,True,Suburban,Route C - Airport Connector,25.4,#2ca02c,11.5,0.0,Clear
2025-10-21 06:04:53,2025-10-21,B,Route B - University Express,B-0-20251021-01,0,Outbound,B02,B-Stop 2,2,B04,2025-10-21 06:04:45,2025-10-21 06:04:53,0.14,120,2,2,2,0,36,0.0,Low,20,1,0,0,42.452398,-76.477418,Clear,2025-10-21 06:00:00,Peak,06:00:00,07:00:00,B04,Proterra ZX5,36,3,True,Urban,Route B - University Express,18.7,#ff7f0e,11.5,0.0,Clear
2025-10-21 06:05:13,2025-10-21,A,Route A - Downtown Loop,A-0-20251021-01,0,Outbound,A02,A-Stop 2,2,A02,2025-10-21 06:04:22,2025-10-21 06:05:13,0.85,120,2,1,3,0,40,0.0,Low,17,1,0,0,42.441915,-76.49666,Clear,2025-10-21 06:00:00,Peak,06:00:00,07:00:00,A02,Proterra ZX5,40,2,True,Urban,Route A - Downtown Loop,12.3,#1f77b4,11.5,0.0,Clear
2025-10-21 06:05:26,2025-10-21,C,Route C - Airport Connector,C-0-20251021-01,0,Outbound,C02,C-Stop 2,2,C03,2025-10-21 06:04:51,2025-10-21 06:05:26,0.59,120,4,1,0,1,50,0.02,Low,26,1,0,0,42.461801,-76.457194,Clear,2025-10-21 06:00:00,Peak,06:00:00,07:00:00,C03,Proterra ZX5,50,2,True,Urban,Route C - Airport Connector,25.4,#2ca02c,11.5,0.0,Clear
2025-10-21 06:08:19,2025-10-21,A,Route A - Downtown Loop,A-1-20251021-01,1,Inbound,A08,A-Stop 8,3,A04,2025-10-21 06:08:19,2025-10-21 06:08:19,0.0,120,2,2,1,1,36,0.03,Low,28,1,0,0,42.45387,-76.479006,Clear,2025-10-21 06:00:00,Peak,06:00:00,07:00:00,A04,Proterra ZX5,36,2,True,Suburban,Route A - Downtown Loop,12.3,#1f77b4,11.5,0.0,Clear
2025-10-21 06:09:05,2025-10-21,A,Route A - Downtown Loop,A-0-20251021-01,0,Outbound,A03,A-Stop 3,3,A02,2025-10-21 06:09:47,2025-10-21 06:09:05,-0.71,120,0,0,2,0,40,0.0,Low,32,1,0,0,42.443837,-76.494153,Clear,2025-10-21 06:00:00,Peak,06:00:00,07:00:00,A02,Proterra ZX5,40,2,True,Urban,Route A - Downtown Loop,12.3,#1f77b4,11.5,0.0,Clear
2025-10-21 06:09:41,2025-10-21,B,Route B - University Express,B-1-20251021-01,1,Inbound,B08,B-Stop 8,3,B03,2025-10-21 06:09:41,2025-10-21 06:09:41,-0.0,120,4,0,2,0,42,0.0,Low,28,1,0,0,42.464383,-76.459754,Clear,2025-10-21 06:00:00,Peak,06:00:00,07:00:00,B03,Proterra ZX5,42,2,True,Suburban,Route B - University Express,18.7,#ff7f0e,11.5,0.0,Clear
